"X;Y;OBJECTID;Cuadricula;GSM_up;GSM_down;UMTS;Latitud;Longitud;Fecha;DDLat;DDLon;GSM;UMTS_1"
"-17,78;28,8058333333335;63;0;-79;-89;-104;28 48 21N;017 46 48W;2013/12/17 00:00:00+00;""28;80583N"";""017;78000W"";GPRS y GSM;Nivel correcto"
"-17,7702777777778;28,8127777777778;64;0;-74;-89;-104;28 48 46N;017 46 13W;2013/12/17 00:00:00+00;""28;81278N"";""017;77028W"";GPRS y GSM;Nivel correcto"
"-17,9683333333332;28,8041666666667;65;0;-84;-89;-109;28 48 15N;017 58 06W;2013/12/05 00:00:00+00;""28;80417N"";""017;96833W"";GPRS y GSM;Dificultad en la comunicación"
"-17,9683333333332;28,8041666666667;66;0;-84;-89;-109;28 48 15N;017 58 06W;2013/12/05 00:00:00+00;""28;80417N"";""017;96833W"";GPRS y GSM;Dificultad en la comunicación"
"-17,9683333333332;28,8041666666667;67;0;-84;-89;-111;28 48 15N;017 58 06W;2013/12/05 00:00:00+00;""28;80417N"";""017;96833W"";GPRS y GSM;Dificultad en la comunicación"
"-17,9516666666667;28,8052777777779;68;0;-94;-96;-110;28 48 19N;017 57 06W;2013/12/05 00:00:00+00;""28;80528N"";""017;95167W"";GPRS y GSM;Dificultad en la comunicación"
"-17,935;28,8116666666668;69;0;-94;-74;-104;28 48 42N;017 56 06W;2013/12/06 00:00:00+00;""28;81167N"";""017;93500W"";GPRS y GSM;Nivel correcto"
"-17,9233333333333;28,8052777777779;70;0;-74;-74;-104;28 48 19N;017 55 24W;2013/12/05 00:00:00+00;""28;80528N"";""017;92333W"";GPRS y GSM;Nivel correcto"
"-17,9138888888889;28,8088888888889;71;0;-64;-84;-109;28 48 32N;017 54 50W;2013/12/06 00:00:00+00;""28;80889N"";""017;91389W"";GPRS y GSM;Dificultad en la comunicación"
"-17,905;28,8080555555555;72;0;-69;-94;-109;28 48 29N;017 54 18W;2013/12/07 00:00:00+00;""28;80806N"";""017;90500W"";GPRS y GSM;Dificultad en la comunicación"
"-17,8941666666665;28,7994444444446;73;0;-84;-86;-104;28 47 58N;017 53 39W;2013/12/07 00:00:00+00;""28;79944N"";""017;89417W"";GPRS y GSM;Nivel correcto"
"-17,8886111111111;28,8080555555555;74;0;-74;-100;-108;28 48 29N;017 53 19W;2013/12/07 00:00:00+00;""28;80806N"";""017;88861W"";GPRS y GSM;Dificultad en la comunicación"
"-17,8683333333333;28,8072222222223;75;0;-94;-99;-108;28 48 26N;017 52 06W;2013/12/07 00:00:00+00;""28;80722N"";""017;86833W"";GPRS y GSM;Dificultad en la comunicación"
"-17,8644444444444;28,8002777777778;76;0;-104;-114;-114;28 48 01N;017 51 52W;2013/12/20 00:00:00+00;""28;80028N"";""017;86444W"";no GPRS y no GSM;Nivel insuficiente"
"-17,8611111111111;28,7988888888889;77;0;-104;-114;-114;28 47 56N;017 51 40W;2013/12/20 00:00:00+00;""28;79889N"";""017;86111W"";no GPRS y no GSM;Nivel insuficiente"
"-17,8252777777777;28,8075;78;0;-99;-99;-104;28 48 27N;017 49 31W;2013/12/20 00:00:00+00;""28;80750N"";""017;82528W"";GPRS y GSM;Nivel correcto"
"-17,8166666666666;28,8086111111112;79;0;-99;-99;-109;28 48 31N;017 49 00W;2013/12/20 00:00:00+00;""28;80861N"";""017;81667W"";GPRS y GSM;Dificultad en la comunicación"
"-17,825;28,8097222222222;80;0;-109;-107;-114;28 48 35N;017 49 30W;2013/12/20 00:00:00+00;""28;80972N"";""017;82500W"";no GPRS y no GSM;Nivel insuficiente"
"-17,7869444444444;28,8025;81;0;-79;-94;-109;28 48 09N;017 47 13W;2013/12/18 00:00:00+00;""28;80250N"";""017;78694W"";GPRS y GSM;Dificultad en la comunicación"
"-17,7833333333332;28,8027777777779;82;0;-74;-79;-104;28 48 10N;017 46 60W;2013/12/18 00:00:00+00;""28;80278N"";""017;78333W"";GPRS y GSM;Nivel correcto"
"-17,7830555555556;28,8027777777779;83;0;-74;-64;-104;28 48 10N;017 46 59W;2013/12/18 00:00:00+00;""28;80278N"";""017;78306W"";GPRS y GSM;Nivel correcto"
"-17,7738888888888;28,8047222222222;84;0;-74;-64;-99;28 48 17N;017 46 26W;2013/12/17 00:00:00+00;""28;80472N"";""017;77389W"";GPRS y GSM;Nivel correcto"
"-17,7605555555555;28,7997222222223;85;0;-79;-89;-104;28 47 59N;017 45 38W;2013/12/17 00:00:00+00;""28;79972N"";""017;76056W"";GPRS y GSM;Nivel correcto"
"-17,9763888888888;28,7969444444445;86;0;-99;-99;-114;28 47 49N;017 58 35W;2013/12/03 00:00:00+00;""28;79694N"";""017;97639W"";GPRS y GSM;Nivel insuficiente"
"-17,9763888888888;28,7969444444445;87;0;-99;-99;-114;28 47 49N;017 58 35W;2013/12/03 00:00:00+00;""28;79694N"";""017;97639W"";GPRS y GSM;Nivel insuficiente"
"-17,9730555555556;28,7927777777779;88;0;-94;-84;-104;28 47 34N;017 58 23W;2013/12/03 00:00:00+00;""28;79278N"";""017;97306W"";GPRS y GSM;Nivel correcto"
"-17,9613888888889;28,7911111111112;89;0;-111;-94;-114;28 47 28N;017 57 41W;2013/12/05 00:00:00+00;""28;79111N"";""017;96139W"";no GPRS y dificultad GSM;Nivel insuficiente"
"-17,9502777777778;28,7888888888889;90;0;-94;-99;-104;28 47 20N;017 57 01W;2013/12/05 00:00:00+00;""28;78889N"";""017;95028W"";GPRS y GSM;Nivel correcto"
"-17,9380555555555;28,8052777777779;91;0;-84;-84;-102;28 48 19N;017 56 17W;2013/12/05 00:00:00+00;""28;80528N"";""017;93806W"";GPRS y GSM;Nivel correcto"
"-17,9213888888889;28,8016666666666;92;0;-74;-74;-104;28 48 06N;017 55 17W;2013/12/05 00:00:00+00;""28;80167N"";""017;92139W"";GPRS y GSM;Nivel correcto"
"-17,918611111111;28,7955555555556;93;0;-84;-79;-105;28 47 44N;017 55 07W;2013/12/05 00:00:00+00;""28;79556N"";""017;91861W"";GPRS y GSM;Dificultad en la comunicación"
"-17,8991666666666;28,7958333333335;94;0;-94;-99;-109;28 47 45N;017 53 57W;2013/12/07 00:00:00+00;""28;79583N"";""017;89917W"";GPRS y GSM;Dificultad en la comunicación"
"-17,8936111111111;28,796388888889;95;0;-94;-98;-109;28 47 47N;017 53 37W;2013/12/07 00:00:00+00;""28;79639N"";""017;89361W"";GPRS y GSM;Dificultad en la comunicación"
"-17,8869444444444;28,7986111111112;96;0;-84;-99;-108;28 47 55N;017 53 13W;2013/12/07 00:00:00+00;""28;79861N"";""017;88694W"";GPRS y GSM;Dificultad en la comunicación"
